ID,tree,x_m,y_m,Habitat-Plot,Habitat,Plot,DBHcyl,DBHcyl_100,DBHqsm,DBHqsm_100,DBHsec,DBHsec_100,TotalVolume,TotalVolume_100,TotalVolume_opt,TotalVolume_opt_100,TotalVolume_std,TotalVolume_std_100,TreeHeight,hull_volume,pc_height,species,dbh_manual,Unnamed..0.1,Unnamed..0,in_plot,habitat2,has_vol,TotalVolume_final,TotalVolume_final_sd,name,genus,classification,family,wd,wd_sd,cf,agc,agc_var,agc_var_p,h_agc,agc_cumsum,h_agc_p,vol_contrib,wd_contrib,cf_contrib,total_var_term,vol_uncertainty,wd_uncertainty,cf_uncertainty,vol_pct,wd_pct,cf_pct,total_pct,girth_manual,agc_manual,residual,residual_p,residual_cumsum,name.1,type,dbh,height,spcode,matchtype,NSG,tariff,mercvol_m.3,stemvol_m.3,stembiomass_t,crownbiomass_t,rootbiomass_t,AGC_WCC_t,p_agc,f_agc,fthp,agc_v,agc_p1,agc_m1,agc_p10,agc_m10,agc_demol,ratio,trunk_height,spring_of_the_crown,TreeHeight,Timber_ratio
1287,0191_T7,534271.5129,132068.8251,pearcelands,coppice,,0.232566923,0.185174674,0.232566923,0.185174674,0.232566923,0.162944779,298.3529968,288.7557373,306.5,269.7,47.4,61.74,7.292861938,31.65854938,9.053027069,avellana,,1236,1236,TRUE,coppice,>0.1 m,0.2697,0.06174,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.067991586,0.020959012,0.308258902,857.3659301,824.4434039,0.96160038,0.052404835,0.042579365,3.94E-05,0.095023551,0.015564703,0.014029906,0.000426511,55.1493126,44.80927605,0.041411357,100,,,,,,avellana,any,16.29447788,7.292861938,MX,mixed,0.33,16.61600463,0.093276596,0.096074894,0.031704715,0.016923648,0.024329152,0.048628363,32.99051783,0.038478923,0.003784843,0.072795555,0.074258745,0.071346924,0.088082626,0.058964398,0.039807217,0.231361151,2.397766113,3.894210815,7.292861938,0.3287826
1288,0191_T8,534276.271,132063.3856,pearcelands,coppice,,0.113910682,0.116285838,0.10257674,0.102866396,0.107705578,0.108009718,34.4549675,36.0877533,33.95,32.38,2.91,6.73,2.875305176,3.743604895,4.127991101,avellana,,1237,1237,TRUE,coppice,>0.1 m,0.03238,0.00673,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.008163024,0.002391334,0.292947075,857.3659301,856.4419681,0.998922325,0.043199273,0.042579365,3.94E-05,0.085817989,0.001696638,0.001684421,5.12E-05,50.33824932,49.61589719,0.045853488,100,,,,,,avellana,any,10.80097184,2.875305176,MX,mixed,0.33,10.29428979,0.022005347,0.023985828,0.007915323,0.006112387,0.00870328,0.01402771,0.932125061,0.001087196,0.009783743,0.009097752,0.009280616,0.008916706,0.01100828,0.007369178,0.006199692,0.691320896,1.744857788,,2.875305176,0.606842641
1289,0203_T9,534192.1055,132074.0678,pearcelands,coppice,,0.123817571,,0.123817571,,0.120965555,,17.31394768,,14.74,,10.37,,1.569915771,40.04370736,14.97033629,avellana,,1241,1241,TRUE,coppice,>0.1 m,0.01474,0.01037,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.003715966,0.002724515,0.733191723,857.3659301,857.2515948,0.999866644,0.494951387,0.042579365,3.94E-05,0.537570103,0.002614285,0.000766781,2.33E-05,92.07197063,7.920709292,0.007320076,100,,,,,,avellana,any,,1.569915771,MX,mixed,0.33,,,,,,,,0.118051242,0.000137691,0.009972481,0.00436486,0.004452595,0.004278,0.005281481,0.003535537,0.0029592,0.765699804,0.630462646,1.437667847,1.569915771,0.401590109
1290,0205_T4,534211.7066,132079.2267,pearcelands,coppice,,0.16393064,0.233461216,0.16393064,0.251136512,0.28382498,0.329350919,333.062561,256.3232727,251.9,218.6,102,113,6.898925781,49.63865766,7.264383248,avellana,,1243,1243,TRUE,coppice,>0.1 m,0.2186,0.113,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.055109235,0.030675163,0.556624733,857.3659301,832.3436379,0.970814921,0.267212378,0.042579365,3.94E-05,0.309831093,0.02848739,0.011371663,0.0003457,86.24453242,13.74276694,0.012700643,100,,,,,,avellana,any,32.93509185,6.898925781,MX,mixed,0.33,9.293428632,0.239616678,0.239616678,0.079073504,0.096698371,0.139957417,0.175771874,25.07740145,0.029249356,0.005005654,0.06461931,0.065918155,0.063333385,0.078189351,0.052341629,0.055599625,0.74265182,3.651168823,2.25843811,6.898925781,0.529237296
1291,0209_T3,534258.8428,132074.5015,pearcelands,coppice,,0.197289675,0.054590441,0.197289675,0.054590441,,,38.82491302,17.15062904,38.82,28.46,0,24.14,0.961883545,0.818066509,1.116900923,avellana,,1245,1245,TRUE,coppice,>0.1 m,0.02846,0.02414,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.007174789,0.006263371,0.872969384,857.3659301,856.662347,0.999179367,0.71945683,0.042579365,3.94E-05,0.762075546,0.006085713,0.001480501,4.50E-05,94.40754715,5.587289253,0.005163601,100,,,,,,avellana,any,,0.961883545,MX,mixed,0.33,,,,,,,,0.710757869,0.000829002,0.009834887,0.004323687,0.004410593,0.004237646,0.005231661,0.003502186,0.002544593,0.226178423,0,,0.961883545,0
1292,0210_T10,534264.9041,132079.0008,pearcelands,coppice,,0.184307247,0.046437569,0.184307247,0.046437569,,,24.44073868,4.64218998,24.44,4.642,0,0,2.272262573,0.851393713,2.499945434,avellana,,1246,1246,TRUE,coppice,>0.1 m,0.004642,0,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.001170252,0.00024159,0.206443008,857.3659301,857.3649676,0.999998877,0,0.042579365,3.94E-05,0.042618716,0,0.000241479,7.34E-06,0,99.9076684,0.092331599,100,,,,,,avellana,any,,2.272262573,MX,mixed,0.33,,,,,,,,0.002132773,2.49E-06,0.009999502,0.0011703,0.001193823,0.001147011,0.001416063,0.000947943,0.000292575,0.193606362,,,2.272262573,0
1293,0210_T11,534263.6015,132077.5915,pearcelands,coppice,,0.257949531,0.2520504,0.261655837,0.304109275,0.27473861,0.288043231,208.6884766,248.3608856,164.3,193.7,69.45,65.12,5.105133057,13.34496896,5.4966375,avellana,,1247,1247,TRUE,coppice,>0.1 m,0.1937,0.06512,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.048831925,0.019264948,0.394515426,857.3659301,836.9890342,0.97623314,0.113023706,0.042579365,3.94E-05,0.155642421,0.016416804,0.010076354,0.000306323,72.61754523,27.35717211,0.025282658,100,,,,,,avellana,any,28.80432308,5.105133057,MX,mixed,0.33,8.002216239,0.156903685,0.158472721,0.052295998,0.06938606,0.101081119,0.121682059,20.42572782,0.023823816,0.005802811,0.06261199,0.063870475,0.061366007,0.075760506,0.050715696,0.055159646,0.678541005,2.728759766,2.600326538,5.105133057,0.534512957
1294,0220_T1,534166.6281,132089.3479,pearcelands,coppice,,0.106692739,0.005,0.106692739,0.005,0.061073769,,33.25856781,22.66427231,45.63,47.27,17.5,30.34,5.172729492,77.5892461,6.699081703,avellana,,1252,1252,TRUE,coppice,>0.1 m,0.04727,0.03034,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.011916805,0.008034643,0.674227975,857.3659301,855.2572834,0.997540552,0.411964647,0.042579365,3.94E-05,0.454583363,0.007648738,0.002459005,7.48E-05,90.62466444,9.366679159,0.008656397,100,,,,,,avellana,any,,5.172729492,MX,mixed,0.33,,,,,,,,2.120563526,0.002473347,0.009511448,0.005713682,0.005828526,0.005599979,0.006913554,0.004628082,0.003899104,0.616999149,0.305557251,,5.172729492,0.059070796
1295,0221_T3,534173.6795,132087.128,pearcelands,coppice,,0.301627666,0.161855146,0.301627666,0.161855146,0.16947405,0.097761601,215.3374786,204.1323547,215.3,193.4,0,15.23,7.077102661,96.22497489,7.821808845,avellana,,1254,1254,TRUE,coppice,>0.1 m,0.1934,0.01523,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.048756295,0.010772833,0.220952652,857.3659301,837.086572,0.976346905,0.006201359,0.042579365,3.94E-05,0.048820075,0.003839495,0.010060748,0.000305848,12.70247735,87.21691945,0.080603199,100,,,,,,avellana,any,9.7761601,7.077102661,MX,mixed,0.33,18.82241385,0.026534137,0.029718233,0.009807017,0.004775109,0.006783387,0.014582125,20.32811439,0.023709963,0.00582017,0.051461935,0.052496321,0.050437842,0.062268943,0.041684162,0.041162792,0.721884191,4.119613647,3.521377563,7.077102661,0.582104548
1296,0223_T27,534195.2528,132088.0049,pearcelands,coppice,,0.146883667,0.341015041,0.146883667,0.341015041,,,115.4509811,87.83397675,131.7,117.3,115.1,112.7,2.82321167,2.147764024,2.727766056,avellana,,1257,1257,TRUE,coppice,>0.1 m,0.1173,0.1127,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.029571424,0.029060228,0.98271319,857.3659301,847.7358434,0.988767822,0.923106498,0.042579365,3.94E-05,0.965725213,0.02841176,0.006101995,0.000185502,95.58686932,4.409055961,0.004074714,100,,,,,,avellana,any,,2.82321167,MX,mixed,0.33,,,,,,,,9.659658118,0.011266669,0.007873604,0.022143018,0.022588093,0.021702373,0.026793053,0.017935844,0.019222261,0.666338682,0,,2.82321167,0
1297,0223_T28,534195.4004,132080.8897,pearcelands,coppice,,0.225263029,0.203635037,0.225263029,0.203635037,,,33.90875244,32.07552338,33.91,34.53,0,23.44,0.290802002,0.425959062,0.906823829,avellana,,1258,1258,TRUE,coppice,>0.1 m,0.03453,0.02344,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.008705041,0.006176463,0.709527229,857.3659301,856.2568706,0.998706434,0.460810173,0.042579365,3.94E-05,0.503428888,0.005909243,0.001796265,5.46E-05,91.53431267,8.457870825,0.007816504,100,,,,,,avellana,any,,0.290802002,MX,mixed,0.33,,,,,,,,1.117764527,0.001303719,0.009740956,0.008086264,0.008248799,0.007925347,0.009784381,0.006549874,0.007000373,0.513860226,0,,0.290802002,0
1298,0223_T29,534195.2313,132081.9138,pearcelands,coppice,,0.159841567,0.237838775,0.159841567,0.224840164,0.182535917,0.142170817,570.8448486,394.4030762,432.8,433.1,87.27,61.04,8.968566895,21.89764131,9.015694777,avellana,,1259,1259,TRUE,coppice,>0.1 m,0.4331,0.06104,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.109184856,0.027292299,0.249964146,857.3659301,806.1468345,0.940259936,0.019863359,0.042579365,3.94E-05,0.062482074,0.015388233,0.022530042,0.000684917,31.79049163,68.14652944,0.06297893,100,,,,,,avellana,any,14.21708167,8.968566895,MX,mixed,0.33,20.59585078,0.082513297,0.086638962,0.028590857,0.012072552,0.017300235,0.040663409,51.32828044,0.059867413,0.001610625,0.099429339,0.101427861,0.097450688,0.120309494,0.080537751,0.057358534,0.281903893,5.600143433,1.88973999,8.968566895,0.624418985
1299,0223_T30,534190.9567,132087.3597,pearcelands,coppice,,0.215762869,0.147383198,0.215762869,0.136987835,0.162046954,0.136346534,580.0628052,415.0858459,561.2,560.9,50.45,87.83,13.36709595,51.10855225,19.64772166,pseudoplatanus,,1260,1260,TRUE,coppice,>0.1 m,0.5609,0.08783,Acer pseudoplatanus,Acer,broadleaf,Sapindaceae,0.508995,0.010256137,0.488,0.139321704,0.022013292,0.15800332,857.3659301,794.5892944,0.926779647,0.024519685,0.000406014,3.94E-05,0.024965049,0.021816055,0.002807302,0.000873965,98.21604935,1.626328124,0.157622528,100,,,,,,pseudoplatanus,any,13.63465339,13.36709595,MX,mixed,0.33,29.13843533,0.103240399,0.108402419,0.035772798,0.010884449,0.015582463,0.046657247,62.91595746,0.073382852,0.000708473,0.103102989,0.105175361,0.101051241,0.12475463,0.083513424,0.04840245,0.231416032,8.49987793,1.659698486,13.36709595,0.63588067
1300,0231_T1,534272.0224,132080.1062,pearcelands,coppice,,0.157388285,0.225275353,0.149307415,0.225275353,0.119635962,0.433443099,111.1026382,281.9683533,128.7,125,37.42,41.2,4.686355591,10.04452284,5.740176527,avellana,,1266,1266,TRUE,coppice,>0.1 m,0.125,0.0412,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.0315126,0.012255723,0.388914998,857.3659301,846.5819024,0.987421908,0.10863616,0.042579365,3.94E-05,0.151254876,0.010386553,0.006502552,0.000197679,71.82324507,28.15073888,0.026016048,100,,,,,,avellana,any,43.34430993,4.686355591,MX,mixed,0.33,2.088891822,0.093294397,0.093294397,0.030787151,0.190907559,0.239463202,0.22169471,10.81554029,0.012614847,0.007636165,0.071084455,0.07251323,0.069669873,0.086012177,0.0575784,0.064734113,0.733632147,2.139556885,,4.686355591,0.456550265
1301,0232_T1,534280.981,132082.3213,pearcelands,coppice,,0.23548393,0.114324987,0.23548393,0.114324987,,,40.92570496,31.50139046,40.93,26.53,0,18.64,0.654907227,0.149760939,0.791651225,avellana,,1268,1268,TRUE,coppice,>0.1 m,0.02653,0.01864,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.006688234,0.004897809,0.732302288,857.3659301,856.8615193,0.999411674,0.493647925,0.042579365,3.94E-05,0.536266641,0.004699159,0.001380102,4.20E-05,92.05270058,7.939961548,0.007337869,100,,,,,,avellana,any,,0.654907227,MX,mixed,0.33,,,,,,,,0.511099078,0.000596127,0.00988113,0.007941526,0.00810115,0.00778349,0.009609248,0.006432636,0.006973058,0.588983297,0.240447998,,0.654907227,0.367148182
1302,0240_T1,534159.9648,132097.7643,pearcelands,coppice,,0.730766475,0.765539229,0.730766475,0.765539229,,,905.3445435,1432.320801,905.3,413.9,0,314.8,1.773574829,21.86131167,2.983769806,avellana,,1270,1270,TRUE,coppice,>0.1 m,0.4139,0.3148,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.104344521,0.082232865,0.788089921,857.3659301,807.5305402,0.941873839,0.578467008,0.042579365,3.94E-05,0.621085724,0.079361332,0.02153125,0.000654553,93.13803006,6.855634169,0.006335767,100,,,,,,avellana,any,,1.773574829,MX,mixed,0.33,,,,,,,,49.93973445,0.058247864,0.001743241,0.361089259,0.368347138,0.353903562,0.43691799,0.292482287,0.358161944,0.612853169,0.983581543,0.844696045,1.773574829,0.554575723
1303,0261_T2,534162.5477,132104.7242,pearcelands,coppice,,0.439357847,0.005,0.439357847,0.005,,,356.3464966,98.50455475,237.8,240.9,125.6,131.9,1.261245728,4.733372152,1.988913188,avellana,,1277,1277,TRUE,coppice,>0.1 m,0.2409,0.1319,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.060731083,0.035537177,0.585156322,857.3659301,829.0424536,0.966964542,0.299789205,0.042579365,3.94E-05,0.342407921,0.033252096,0.012531718,0.000380966,87.55323315,12.43527455,0.011492299,100,,,,,,avellana,any,,1.261245728,MX,mixed,0.33,,,,,,,,28.44493873,0.033177127,0.004465296,0.024833076,0.02533222,0.024338897,0.030048022,0.020114791,0.01509197,0.133847162,0.174041748,,1.261245728,0.137991943
1304,0265_T3,534205.9774,132104.9509,pearcelands,coppice,,0.114969507,0.005,0.114969507,0.005,,,11.89619732,12.67936516,11.9,7.718,0,7.016,1.252929688,0.443287963,1.271875096,avellana,,1280,1280,TRUE,coppice,>0.1 m,0.007718,0.007016,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.001945714,0.001813776,0.932190611,857.3659301,857.3470198,0.999977944,0.826360619,0.042579365,3.94E-05,0.868979335,0.001768739,0.000401494,1.22E-05,95.09554325,4.899928386,0.004528363,100,,,,,,avellana,any,,1.252929688,MX,mixed,0.33,,,,,,,,0.020856047,2.43E-05,0.009995135,0.003196479,0.003260728,0.003132869,0.003867739,0.002589147,0.001989566,0.606378317,0.057495117,,1.252929688,0.045888542
1305,0287_T6,534215.2825,132119.8624,pearcelands,coppice,,0.129645422,0.005,0.129645422,0.005,,,21.30909348,54.10558701,21.31,27.29,0,26.01,1.138427734,0.324507814,0.981887735,avellana,,1283,1283,TRUE,coppice,>0.1 m,0.02729,0.02601,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.006879831,0.006709198,0.975198139,857.3659301,856.7322773,0.999260931,0.908392695,0.042579365,3.94E-05,0.951011411,0.006557142,0.001419637,4.32E-05,95.51859051,4.477271735,0.004137757,100,,,,,,avellana,any,,1.138427734,MX,mixed,0.33,,,,,,,,0.640532671,0.000747094,0.009851139,0.013640064,0.013914227,0.013368625,0.016504476,0.011048449,0.012953236,0.861745954,0.508926392,0.589263916,1.138427734,0.447043213
1306,0304_T0,534170.3571,132129.8101,pearcelands,coppice,,0.405179828,0.238248259,0.405179828,0.238248259,,0.202150106,460.0702209,256.5921326,460.1,350.5,0,526.9,2.144760132,1.647419155,2.274787593,avellana,,1287,1287,TRUE,coppice,>0.1 m,0.3505,0.5269,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.08836133,0.134078604,1.517390049,857.3659301,813.867019,0.949264474,2.259853846,0.042579365,3.94E-05,2.302472562,0.132831912,0.018233156,0.000554291,98.14900224,1.849288707,0.001709056,100,,,,,,avellana,any,20.21501064,2.144760132,MX,mixed,0.33,5.894730118,0.056225715,0.057350229,0.018925576,0.028866634,0.041707177,0.047792209,43.58727244,0.050838587,0.002416845,0.064687088,0.065987304,0.063399814,0.078271374,0.05239654,0.063597827,0.964650035,1.762680054,,2.144760132,0.821854168
1307,0304_T2,534178.4903,132120.5161,pearcelands,coppice,,0.425569236,0.260115623,0.425569236,0.260115623,,,73.80471802,29.20073891,73.8,17.55,0,19.8,0.842147827,0.804544693,0.849078612,avellana,,1289,1289,TRUE,coppice,>0.1 m,0.01755,0.0198,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.004424369,0.005074475,1.146937456,857.3659301,857.1868579,0.999791137,1.272846811,0.042579365,3.94E-05,1.315465527,0.004991596,0.000912958,2.78E-05,96.76017997,3.236828652,0.002991378,100,,,,,,avellana,any,,0.842147827,MX,mixed,0.33,,,,,,,,0.183496609,0.000214024,0.009957241,0.007361529,0.007509496,0.007215034,0.008907448,0.005962838,0.006870646,0.798518538,0,,0.842147827,0
1308,0305_T2,534182.2602,132123.1923,pearcelands,coppice,,0.133176923,0.04852201,0.133176923,0.04852201,,,104.9050293,14.88105011,104.9,32.87,0,27.75,2.062728882,2.027605586,1.513578032,avellana,,1290,1290,TRUE,coppice,>0.1 m,0.03287,0.02775,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.008286553,0.007201922,0.869109442,857.3659301,856.4174034,0.998893673,0.712732507,0.042579365,3.94E-05,0.755351222,0.006995797,0.001709911,5.20E-05,94.35776175,5.637028686,0.005209569,100,,,,,,avellana,any,,2.062728882,MX,mixed,0.33,,,,,,,,0.956813292,0.001115992,0.009778047,0.003751525,0.00382693,0.003676869,0.004539345,0.003038735,0.001532497,0.434745491,0,,2.062728882,0
1309,0306_T6,534191.7507,132124.2597,pearcelands,coppice,,0.301956952,0.320987701,0.301956952,0.291571587,0.221938357,0.214305118,118.2037582,128.748703,118.2,143,0,51.28,3.695083618,21.27770738,4.53810925,avellana,,1291,1291,TRUE,coppice,>0.1 m,0.143,0.05128,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.036050414,0.014916931,0.413779747,857.3659301,844.0090373,0.984421013,0.128594963,0.042579365,3.94E-05,0.171213679,0.012927729,0.007438919,0.000226144,75.10787926,24.86913744,0.022983293,100,,,,,,avellana,any,21.4305118,3.695083618,MX,mixed,0.33,8.230429921,0.087146409,0.088889338,0.029333481,0.033358131,0.048262211,0.062691612,13.39294324,0.015621035,0.00711981,0.032457653,0.033110049,0.031811744,0.039273761,0.026290696,0.03001192,0.865835309,2.090026855,,3.695083618,0.565623697
1310,0307_T10,534204.9707,132129.9796,pearcelands,coppice,,0.13199544,0.131822333,0.124891505,0.128596559,0.128274247,0.140963644,99.55403137,80.87179565,91.64,89.16,14.77,17.93,6.779815674,24.83168764,6.976832643,avellana,,1292,1292,TRUE,coppice,>0.1 m,0.08916,0.01793,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.022477307,0.006477973,0.288200595,857.3659301,851.3161588,0.99294377,0.040440867,0.042579365,3.94E-05,0.083059583,0.004520167,0.00463814,0.000141,48.68898423,51.26363949,0.047376281,100,,,,,,avellana,any,14.09636438,6.779815674,MX,mixed,0.33,16.53867839,0.065754001,0.069041701,0.022783761,0.011820259,0.016935329,0.034604021,6.072248608,0.007082447,0.008633672,0.020387845,0.02079764,0.019982127,0.024669293,0.016514154,0.010164839,0.352822512,2.227157593,2.710113525,6.779815674,0.328498251
1311,0325_T4,534179.6535,132131.8858,pearcelands,coppice,,0.154830262,0.117284738,0.154830262,0.117284738,,,133.6804047,97.55957794,133.7,126.7,0,167.3,0.827713013,0.54746221,1.249127243,avellana,,1294,1294,TRUE,coppice,>0.1 m,0.1267,0.1673,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.031941171,0.04268882,1.336482608,857.3659301,846.3913142,0.987199613,1.743567046,0.042579365,3.94E-05,1.786185762,0.042176464,0.006590987,0.000200367,97.6139819,2.383815054,0.002203049,100,,,,,,avellana,any,,0.827713013,MX,mixed,0.33,,,,,,,,11.03849823,0.012874897,0.007590784,0.024594847,0.025089204,0.024105409,0.029759767,0.019921826,0.023209155,0.187696353,0.347686768,0.001831055,0.827713013,0.420057148
1312,0328_T6,534203.7884,132136.8731,pearcelands,coppice,,0.301384449,0.205003753,0.301384449,0.205003753,0.263711393,0.150677755,101.5655594,98.85176849,98.47,82.23,24.66,22.63,4.165039063,10.2711839,4.246737017,avellana,,1296,1296,TRUE,coppice,>0.1 m,0.08223,0.02263,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.020730249,0.007131802,0.344028764,857.3659301,851.9439478,0.993676,0.075737075,0.042579365,3.94E-05,0.11835579,0.005705041,0.004277639,0.000130041,63.99101771,35.97573462,0.033247669,100,,,,,,avellana,any,15.06777555,4.165039063,MX,mixed,0.33,11.28870406,0.054122418,0.056287315,0.018574814,0.013941443,0.020005468,0.032516257,5.442712575,0.006348179,0.008770664,0.024920609,0.025421513,0.024424687,0.030153941,0.020185694,0.022873028,0.829100609,1.573196411,,4.165039063,0.377714683
1313,0334_T5,534266.7974,132137.5853,pearcelands,coppice,,0.111822508,0.089857742,0.111822508,0.089857742,0.01819136,,30.14750862,54.40496445,22.49,33.75,9.605,20.93,2.218292236,1.70582411,2.727101071,avellana,,1299,1299,TRUE,coppice,>0.1 m,0.03375,0.02093,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.008508402,0.005561153,0.653607253,857.3659301,856.3338925,0.998796269,0.384583726,0.042579365,3.94E-05,0.427202441,0.00527647,0.001755689,5.34E-05,90.0237659,9.967022883,0.009211216,100,,,,,,avellana,any,,2.218292236,MX,mixed,0.33,,,,,,,,1.040546052,0.001213655,0.009758742,0.013715535,0.013991218,0.013442597,0.016595796,0.011109585,0.010301901,0.72365272,0.315811157,,2.218292236,0.142366795
1314,0347_T4,534187.5761,132149.4342,pearcelands,coppice,,0.240961879,0.361326307,0.240961879,0.361326307,0.122980945,0.266470462,199.5807343,236.446579,246.5,254.4,120.5,89.14,4.963790894,19.7912254,5.297773735,avellana,,1300,1300,TRUE,coppice,>0.1 m,0.2544,0.08914,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.064134444,0.026082622,0.406686645,857.3659301,826.5520758,0.964059857,0.122775312,0.042579365,3.94E-05,0.165394027,0.022472265,0.013233994,0.000402315,74.23201049,25.74419751,0.023791997,100,,,,,,avellana,any,26.64704621,4.963790894,MX,mixed,0.33,8.557285697,0.142707598,0.144134674,0.047564442,0.057218764,0.083204831,0.104783207,30.81385431,0.035940143,0.004103665,0.059608363,0.060806498,0.058422163,0.072126128,0.048282772,0.050929695,0.5543769,1.750778198,,4.963790894,0.352709902
1315,0348_T11,534191.0341,132141.8596,pearcelands,coppice,,0.153790221,0.146739855,0.153790221,0.146739855,,,21.19070244,12.16984177,21.19,12.17,0,0,1.045120239,0.126005897,1.035212481,avellana,,1304,1304,TRUE,coppice,>0.1 m,0.01217,0,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.003068067,0.000633381,0.206443008,857.3659301,857.2884545,0.999909635,0,0.042579365,3.94E-05,0.042618716,0,0.000633088,1.92E-05,0,99.9076684,0.092331599,100,,,,,,avellana,any,,1.045120239,MX,mixed,0.33,,,,,,,,0.080543685,9.39E-05,0.00998122,0.003068027,0.003129694,0.003006974,0.003712313,0.002485102,0.00236818,0.421132416,0,,1.045120239,0
1316,0348_T12,534193.532,132148.9374,pearcelands,coppice,,0.172036216,0.21295695,0.172036216,0.259556115,0.194748968,0.174950674,89.26976013,97.70880127,108.2,118,16.48,30.37,4.442062378,8.582170128,5.03208869,avellana,,1305,1305,TRUE,coppice,>0.1 m,0.118,0.03037,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.029747894,0.00981498,0.329938654,857.3659301,847.6469023,0.988664084,0.0662408,0.042579365,3.94E-05,0.108859516,0.007656301,0.006138409,0.000186609,60.84980228,39.11404971,0.036148004,100,,,,,,avellana,any,17.49506742,4.442062378,MX,mixed,0.33,10.94116212,0.073718134,0.075929678,0.025056794,0.020181922,0.029061291,0.045238716,9.748775751,0.011370612,0.007855168,0.024632471,0.025127582,0.024142284,0.029805286,0.019952299,0.022102035,0.861601949,1.684494019,,4.442062378,0.3792144
1317,0349_T5,534209.6943,132142.1766,pearcelands,coppice,,0.21237947,0.178123832,0.21237947,0.178123832,0.113906406,0.107054934,105.9783249,127.78582,143.7,164.9,55.91,59.68,8.121673584,24.33717114,8.191826748,avellana,,1308,1308,TRUE,coppice,>0.1 m,0.1649,0.05968,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.041571422,0.017320978,0.416655893,857.3659301,840.8036723,0.980682393,0.130983418,0.042579365,3.94E-05,0.173602133,0.015045376,0.008578166,0.000260778,75.45035027,24.52698265,0.022667084,100,,,,,,avellana,any,10.70549339,8.121673584,MX,mixed,0.33,20.47121016,0.038010449,0.041431389,0.013672359,0.005979437,0.008512215,0.019651796,16.60382928,0.019366094,0.006501827,0.03221491,0.032862429,0.031573836,0.038980044,0.026094077,0.024838934,0.596368194,1.931259155,0.87399292,8.121673584,0.237790787
1318,0350_T5,534210.2613,132146.2938,pearcelands,coppice,,0.205801055,0.071761452,0.205801055,0.071761452,0.180152342,0.079880431,137.9863281,140.4517975,75.64,83.26,37.19,26.26,6.839736938,13.58963296,7.322808655,avellana,,1309,1309,TRUE,coppice,>0.1 m,0.08326,0.02626,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.020989913,0.007912232,0.376954016,857.3659301,851.8607722,0.993578987,0.099475614,0.042579365,3.94E-05,0.14209433,0.006620167,0.00433122,0.00013167,70.00674439,29.96556235,0.027693252,100,,,,,,avellana,any,7.9880431,6.839736938,MX,mixed,0.33,19.06688908,0.011938792,0.014207162,0.004688364,0.002895393,0.004093802,0.007583757,5.526147855,0.006445495,0.008752445,0.035408009,0.036119711,0.034703389,0.042843692,0.028680485,0.025034543,0.404601783,1.783493042,0.779327393,6.839736938,0.260754625
